subject, object
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:Main"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Template:About"
http://dbpedia.org/resource/Tetris,"http://commons.wikimedia.org/wiki/Special:FilePath/Typical_Tetris_Game.svg?width=300"
http://dbpedia.org/resource/Tetris,"right"
http://dbpedia.org/resource/Tetris,"SU Classic"
http://dbpedia.org/resource/Tetris,"Gold Medal"
http://dbpedia.org/resource/Tetris,"Screenshot of the 1986 IBM PC version developed by Dmitry Pavlovsky and Vadim Gerasimov"
http://dbpedia.org/resource/Tetris,"The version designed by Spectrum Holobyte contained Russia-related images"
http://dbpedia.org/resource/Tetris,"A typical Tetris game screen"
http://dbpedia.org/resource/Tetris,"The first version of Tetris, completed in 1984, run on an emulator of the Electronika 60"
http://dbpedia.org/resource/Tetris,"Q71910"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Alexey_Pajitnov"
http://dbpedia.org/resource/Tetris,"vertical"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tile-matching_video_game"
http://dbpedia.org/resource/Tetris,""
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Puzzle_video_game"
http://dbpedia.org/resource/Tetris,"Tetris DOS 1986.png"
http://dbpedia.org/resource/Tetris,"Tetris screenshot .png"
http://dbpedia.org/resource/Tetris,"Tetris-VeryFirstVersion.png"
http://dbpedia.org/resource/Tetris,"3060.0"
http://dbpedia.org/resource/Tetris,"720.0"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Single-player_video_game"
http://dbpedia.org/resource/Tetris,""
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Multiplayer_video_game"
http://dbpedia.org/resource/Tetris,"no"
http://dbpedia.org/resource/Tetris,"294479"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/List_of_Tetris_variants"
http://dbpedia.org/resource/Tetris,"The real winners were Nintendo. To date, Nintendo dealers across the world have sold 8 million Tetris cartridges on the Nintendo Entertainment system."
http://dbpedia.org/resource/Tetris,"Electronika 60IBM PC"
http://dbpedia.org/resource/Tetris,"ACE"
http://dbpedia.org/resource/Tetris,"Zzap!64"
http://dbpedia.org/resource/Tetris,"98.0"
http://dbpedia.org/resource/Tetris,"95.0"
http://dbpedia.org/resource/Tetris,"no"
http://dbpedia.org/resource/Tetris,"Tetris"
http://dbpedia.org/resource/Tetris,"250"
http://dbpedia.org/resource/Tetris,"Zzap!64"
http://dbpedia.org/resource/Tetris,"Tetris (Russian: Тетрис) is a puzzle video game created by Soviet software engineer Alexey Pajitnov in 1984. It has been published by several companies for multiple platforms, most prominently during a dispute over the appropriation of the rights in the late 1980s. After a significant period of publication by Nintendo, the rights reverted to Pajitnov in 1996, who co-founded the Tetris Company with Henk Rogers to manage licensing. In Tetris, players complete lines by moving differently shaped pieces (tetrominoes), which descend onto the playing field. The completed lines disappear and grant the player points, and the player can proceed to fill the vacated spaces. The game ends when the uncleared lines reach the top of the playing field. The longer the player can delay this outcome, the higher their score will be. In multiplayer games, players must last longer than their opponents; in certain versions, players can inflict penalties on opponents by completing a significant number of lines. Some versions add variations on the rules, such as three-dimensional displays or a system for reserving pieces. Built on simple rules, Tetris established itself as one of the great early video games. By December 2011, Tetris had sold 202 million copies – approximately 70 million physical units and 132 million paid mobile game downloads – making it one of the best-selling video game franchises of all time. The Game Boy version is one of the best-selling games of all time, with more than 35 million copies sold. Tetris is available on over 65 platforms, setting a Guinness world record for the most ported video game. Tetris is rooted within popular culture and its popularity extends beyond the sphere of video games; imagery from the game has influenced architecture, music and cosplay. The game has also been the subject of various research studies that have analyzed its theoretical complexity and have shown its effect on the human brain following a session, in particular the Tetris effect."
http://dbpedia.org/resource/Tetris,"Tetris és un videojoc de tipus trencaclosques. Fou inventat per l'enginyer informàtic rus Aleksei Pàjitnov l'any 1984, mentre treballava a l'Acadèmia de Ciències de Moscou."
http://dbpedia.org/resource/Tetris,"Тетріс — відеогра-головоломка, створена 1984 року російським програмістом Олексієм Пажитновим з колегами. Першу версію було представлено 6 червня 1984 року, коли Олексій працював в ОЦ Академії наук СРСР у Москві. Назву гри автор створив поєднавши грецький префікс «тетра-» зі словом «теніс» — улюбленою грою Пажитнова. Гра в різних інтерпретаціях існує майже для кожної ігрової консолі та операційної системи, а також для інших пристроїв: мобільних телефонів, медіаплеєрів, кишенькових комп'ютерів тощо. Гра має вкрай прості правил й вимагає деяких навичок. До грудня 2011 року було продано 202 млн копій: 70 млн фізичних одиниць і 132 млн платних завантажень мобільних ігор, що робить цю гру однією з найбільш продаваних франшиз відеоігор усіх часів. Версія для Game Boy є однією з найбільш продаваних ігор усіх часів, продано 35 млн копій. Tetris доступний на понад 65 платформах, має рекорд Ґіннеса з найбільш портованої відеоігри. Тетріс укорінений у попкультурі, його популярність виходить за межі відеоігор. Образ гри вплинув на архітектуру, музику та косплей. Гра також була предметом досліджень, які проаналізували її теоретичну складність і показали її вплив на людський мозок після сеансу, зокрема ефект тетрісу."
http://dbpedia.org/resource/Tetris,"《俄羅斯方塊》（俄语：Тетрис，英语：Tetris），是1980年末期至1990年代初期風靡全世界的電腦遊戲，是落下型益智遊戲的始祖，為蘇聯首個在美國發佈的娛樂軟體。此遊戲最初由阿列克謝·帕基特諾夫在蘇聯設計和編寫，於1984年6月6日首次發佈，當時他正在蘇聯科學院電算中心工作。此遊戲的名稱是由希臘语數字「四」的前綴「tetra-」（因所有落下方块皆由四块组成）和帕基特諾夫最喜歡的運動網球（「tennis」）拼接而成，華語地區則因遊戲為俄羅斯人發明普遍稱為「俄羅斯方塊」。 此遊戲和其續作可於幾乎所有電子遊戲機和電腦作業系統上遊玩，亦可於图形计算器、手提電話、可攜式媒體播放器、個人數碼助理、上遊玩，甚至能以彩蛋的形式在非媒體產品上遊玩，如示波器。此遊戲甚至啟發了《俄羅斯方塊》餐具。甚至在大楼外墙实现了相应的模式。 於1980年代，此遊戲除了成為一個熱門的家用电脑和街機遊戲外，還成為Game Boy史上最受歡迎的遊戲。《電子遊戲月刊》在2007年將此遊戲列為「最偉大的100個遊戲」中的第1位，並獲IGN列為「最偉大的100個遊戲」中的第2位。截至2009年，此遊戲已售出逾7000萬套遊戲。於2010年1月，此遊戲於手提電話上已售出逾1億套遊戲。 直到今日，俄羅斯方塊在各平台上以1億7000萬總銷量成為有史以來第二暢銷的電子遊戲，僅次於《我的世界》。"
http://dbpedia.org/resource/Tetris,"Tetris (transliterado al cirílico: Те́трис) es un videojuego de lógica originalmente diseñado y programado por Alekséi Pázhitnov en la Unión Soviética. Fue lanzado el 6 de junio de 1984,​ mientras trabajaba para el de la Academia de Ciencias de la Unión Soviética en Moscú, RSFS de Rusia.​ Su nombre deriva del prefijo numérico griego tetra- (todas las piezas del juego, conocidas como Tetrominós que contienen cuatro segmentos) y del tenis, el deporte favorito de Pázhitnov.​​ En el Tetris se juega con los tetrominós, el caso especial de cuatro elementos de poliominós. Los poliominós se han utilizado en los rompecabezas populares por lo menos desde 1907, y el nombre fue dado por el matemático Solomon W. Golomb en 1953. Sin embargo, incluso la enumeración de los pentominós data de la antigüedad. El juego (o una de sus muchas variantes) está disponible para casi cada consola de videojuegos y sistemas operativos de PC, así como en dispositivos tales como las calculadoras gráficas, teléfonos móviles, reproductores de multimedia portátiles, PDAs, reproductores de música en red e incluso como huevo de pascua en productos no mediáticos como los osciloscopios.​ También ha inspirado servicios de mesa​ y ha sido jugado en los costados de varios edificios,​​ manteniendo el récord de ser el juego completamente funcional más grande del mundo gracias al esfuerzo de estudiantes holandeses en 1995 que iluminaron quince pisos del Departamento de Ingeniería Eléctrica en la Universidad Técnica de Delft.​​​ Aunque diferentes versiones de Tetris se habían vendido para una amplia gama de plataformas de ordenadores domésticos y arcades durante los años 1980, fue la inmensamente exitosa versión portátil para la Game Boy lanzada en 1989 la que lo convirtió en uno de los juegos más populares de todos los tiempos. La edición número 100 del Electronic Gaming Monthly otorgó a Tetris el número 1 en el escalafón de "Mejores juegos de todos los tiempos". En 2007, Tetris ocupó el segundo lugar en los «100 mejores videojuegos de todos los tiempos» para IGN.​ Ha vendido más de ciento setenta millones de copias para el año 2016.​ En enero de 2010, se anunció que el Tetris había vendido más de cien millones de unidades para teléfonos móviles desde el año 2005.​"
http://dbpedia.org/resource/Tetris,"テトリス（ロシア語: Тетрис、英語: Tetris）は、ソビエト連邦のコンピュータ科学者アレクセイ・パジトノフが 1984年に考案したコンピュータ・ゲームの商品名。その後にライセンスを与えられてフランチャイズ作品として開発されたさまざまなバージョンも「テトリス」と総称されている。落ちものパズルの始祖・元祖である。"
http://dbpedia.org/resource/Tetris,"Те́трис (производное от «тетрамино» и «теннис») — компьютерная игра, первоначально изобретённая и разработанная советским программистом Алексеем Пажитновым. Игра была выпущена 6 июня 1984 года — в это время Пажитнов работал в Вычислительном центре Академии наук СССР. «Тетрис» представляет собой головоломку, построенную на использовании геометрических фигур «тетрамино» — разновидности полимино, состоящих из четырёх квадратов. Полимино в том или ином виде использовались в настольных играх и головоломках задолго до создания «Тетриса». Идею «Тетриса» Пажитнову подсказала игра в пентамино. Первоначальная версия игры была написана Пажитновым на языке программирования Паскаль для компьютера «Электроника-60». Коммерческая версия игры — первая из многих последующих — была выпущена американской компанией Spectrum HoloByte в 1987 году. В последующие годы «Тетрис» во множестве различных версий был портирован на великое множество устройств, включая всевозможные компьютеры и игровые консоли, а также такие устройства, как графические калькуляторы, мобильные телефоны, медиаплееры, карманные персональные компьютеры и — в качестве «пасхального яйца» — устройства, вовсе не предназначенные для воспроизведения медиаконтента, такие, как осциллограф и паяльник. Особую известность в США, Европе и Японии приобрела версия для портативной консоли GameBoy, выпускавшаяся японской компанией Nintendo — игра поставлялась с каждой консолью; в России и Китае большой популярностью пользовались более примитивные устройства Brick Game со встроенной игрой. По количеству проданных коммерческих версий «Тетрис» превосходит любую другую компьютерную игру в истории — лишь для одной GameBoy было продано 35 миллионов копий; в 2014 году Хэнк Роджерс, глава The Tetris Company, утверждал, что количество платных загрузок игры для мобильных телефонов превысило 425 миллионов. Игра неизменно появлялась в списках лучших компьютерных игр по отдельным платформам и в целом в истории. В 2007 году «Тетрис» вошёл в число десяти важнейших компьютерных игр, принятых на сохранение в Библиотеку Конгресса."
http://dbpedia.org/resource/Tetris,"Tetris (em russo: Тетрис) é um jogo electrônico muito popular, desenvolvido por Alexey Pajitnov, e , e lançado em junho de 1984. Pajitnov e Pavlovsky eram engenheiros informáticos no Centro de Computadores da Academia Russa das Ciências e Vadim era um aluno com 16 anos. Tetris foi um dos primeiros itens de exportação de sucesso da União Soviética e um dos primeiros a ser visto como um tipo de vício. Atingiu um público alvo inédito na história dos videogames. O jogo consiste em empilhar tetraminós que descem a tela de forma que completem linhas horizontais. Quando uma linha se forma, ela se desintegra, as camadas superiores descem, e o jogador ganha pontos. Quando a pilha de peças chega ao topo da tela, a partida se encerra. Pajitnov percebeu o potencial do jogo por não conseguir parar de jogar antes mesmo de terminar o programa, bem como dois colegas de trabalho que ajudaram a finalizar o jogo e todos os colegas do centro de computação, que haviam recebido cópias em disquetes gravados pelo próprio Pajitnov. Para não ser acusado de viciar os pesquisadores num passatempo eletrônico, destruiu todos os discos ao fim do expediente. Entretanto, o jogo continuou sendo distribuído, de maneira informal, até chegar a pessoas interessadas em comercializá-lo. A versão lançada para o Sega-Genesis (Mega Drive) é considerada uma das mais raras do console. Construído sobre regras simples, o Tetris se estabeleceu como um dos grandes videogames iniciais. Em dezembro de 2011, Tetris vendeu 202 milhões de cópias - aproximadamente 70 milhões de unidades físicas e 132 milhões de downloads pagos de jogos para celular - tornando-se uma das franquias de videogame mais vendidas de todos os tempos. A versão para Game Boy é um dos jogos mais vendidos de todos os tempos, com mais de 35 milhões de cópias vendidas. Tetris está disponível em mais de 65 plataformas, estabelecendo um recorde mundial do Guinness para o videogame mais adaptado. Tetris está enraizado na cultura popular e sua popularidade se estende além da esfera dos videogames; as imagens do jogo influenciaram a arquitetura, a música e o cosplay. O jogo também foi objeto de várias pesquisas que analisaram sua complexidade teórica e mostraram seu efeito no cérebro humano após uma sessão, em particular o efeito Tetris."
http://dbpedia.org/resource/Tetris,"Tetris (bahasa Rusia: Тетрис) adalah teka-teki yang didesain dan diprogram oleh Alexey Pajitnov pada 1984, pada saat ia bekerja di di Akademi Sains Uni Soviet di Moskow. Namanya berasal dari awalan numerik Yunani tetra yang bermakna bangun dengan empat . Permainan ini (atau variasi lainnya) terdapat pada hampir setiap konsol permainan video dan , begitu juga pada peralatan lainnya seperti kalkulator, ponsel, pemutar media portabel, PDA dan bahkan sebagai rahasia pada produk non-media seperti osiloskop. Walaupun Tetris muncul kebanyakan pada , permainan ini lebih sukses pada versi Gameboy yang dirilis pada 1989 yang membuatnya sebagai permainan paling populer sepanjang masa. Pada berita Electronic Gaming Monthly ke-100, Tetris berada pada urutan pertama pada "Permainan Terbaik Sepanjang Masa". Pada tahun 2007, Tetris berada di urutan kedua pada "100 Permainan Terbaik Sepanjang Masa" menurut IGN."
http://dbpedia.org/resource/Tetris,"Tetris (ryska: Тетрис) är ett dator- och TV-spel som går ut på att ordna olika fallande figurer. Spelet skapades av ryssen Alekséj Leonídovitj Pázjitnov och gavs ursprungligen ut 1984. Spelet är troligen det mest spridda av alla datorspel och har implementerats många gånger för otaliga plattformar och spelet gav upphov till en mängd uppföljare och Tetris-varianter. Game Boy-versionen från 1989 är den mest kända och spridda varianten av spelet, då Tetris var det spel som följde med vid köp av maskinen. Det blev den största succén sedan arkadspelet Space Invaders.[källa behövs] Namnet "Tetris" kommer från det grekiska prefixet tetra som betyder "fyra", vilket syftar på att blocken är uppbyggda av fyra rutor. Spelet är ett olösligt matematiskt problem."
http://dbpedia.org/resource/Tetris,"Tetris is een puzzel-computerspel ontworpen door Aleksej Pazjitnov. De eerste speelbare versie kwam uit op 6 juni 1984. Het spel kreeg algemene bekendheid doordat het meegeleverd werd bij het spelletjesplatform Game Boy van Nintendo in 1989 (zie foto hiernaast). De kampioenschappen van het spel worden echter vaak gespeeld op Nintendo Entertainment System (NES). De naam is afgeleid van het woord tetromino, omdat ieder blokje uit vier vierkantjes bestaat en zo een tetromino is, en tennis, de favoriete sport van Pazjitnov."
http://dbpedia.org/resource/Tetris,"( 다른 뜻에 대해서는 테트리스 (동음이의) 문서를 참고하십시오.) 테트리스(러시아어: Те́трис, 영어: Tetris)는 퍼즐 게임으로, 소련의 프로그래머 알렉세이 파지트노프가 처음 디자인하고 프로그래밍 한 게임이다. 이 게임은 1984년 6월 6일에 처음 만들어졌다. 알렉세이 파지노프는 모스크바에 위치한 소비에트 과학원(현 러시아 과학원)의 Dorodnicyn 컴퓨터 센터에 근무하고 있었다. 그는 이 게임의 이름을 그리스 숫자 접두어인 Tetra와 파지트노프가 좋아하던 테니스를 합쳐서 만들었다. 테트리스(혹은 테트리스의 변종)는 거의 대부분의 비디오 게임기와 컴퓨터 운영 체제에서 가동되며, 그래핑 계산기, 휴대 전화, PMP, PDA, 네트워크 음악 재생기와 심지어 오실로스코프 같은 기기의 이스터 에그에서도 발견된다. 또한 테트리스는 여러 빌딩의 겉면에서도 실행된 적이 있다. 테트리스는 1980년대 가정용 컴퓨터 시장에서 선을 보였으며, 게임보이의 휴대용 테트리스는 이 게임을 유명게임의 반열에 올려놓게 된다. Electronic Gaming Monthly란 잡지의 "이제까지 나온 최고의 게임" 100개에서 테트리스는 1위를 차지하였으며, 2007년 IGN의 이때까지 나온 100가지 비디오 게임에서 테트리스는 2위를 차지하였다. 또, 테트리스의 사본은 7억 장 이상 팔린 것으로 집계되었다. 2010년 1월, 테트리스는 2005년부터 시작한 휴대폰 테트리스 다운횟수가 10억회가 넘었다고 발표되었다."
http://dbpedia.org/resource/Tetris,"To Tetris (ρωσικά: Те́трис, προφορά: ˈtɛtrʲɪs) είναι βιντεοπαιχνίδι , το οποίο αρχικά αναπτύχθηκε και σχεδιάστηκε από τον Ρώσο σχεδιαστή βιντεοπαιχνιδιών . Το παιχνίδι κυκλοφόρησε στις 6 Ιουνίου του 1984, ενώ ο Παζίτνωφ εργαζόταν στο Κέντρο Υπολογιστικής Ντορόντνιτσιν της Ρωσικής Ακαδημίας Επιστημών, στη Μόσχα. Η ονομασία του παιχνιδιού προήλθε από το ελληνικό πρόθημα «τέτρα», που σημαίνει τέσσερα, καθώς κι από την αντισφαίριση, αγαπημένο άθλημα του Παζίτνωφ. Το Τέτρις έγινε το πρώτο βιντεοπαιχνίδι της ΕΣΣΔ που κυκλοφόρησε στις ΗΠΑ, όπου διανεμήθηκε από την για το Commodore 64 και τους υπολογιστές IBM. Το παιχνίδι χρησιμοποιεί κλασικά σχήματα παζλ, τα οποία χρησιμοποιούνται από το 1907, τα οποία τα ονόμασε Πολυόμινα ο γνωστός μαθηματικός . Σκοπός του παιχνιδιού είναι το ορθό και συμμετρικό κτίσιμο αυτών των σχημάτων. Σε περίπτωση σωστών τοποθετήσεων εξαφανίζεται όγκος αυτών και δημιουργείται περαιτέρω χώρος για κτίσιμο, ενώ σε αντίθετη περίπτωση ο τοίχος ξεπερνά τα όρια και τελειώνει το παιχνίδι. Το παιχνίδι (και οι πολυάριθμες εκδόσεις του) είναι διαθέσιμο σχεδόν σε οιαδήποτε κονσόλα και λειτουργικό σύστημα υπολογιστή, καθώς και σε κινητά, σε γραφηματικές αριθμομηχανές, σε φορητές συσκευές αναπαραγωγής πολυμέσων, σε προσωπικούς ψηφιακούς οδηγούς και σε συσκευή αναπαραγωγής μουσικής δικτύου. Έχει χρησιμοποιηθεί ως έμπνευση μέχρι και για πιάτα, ενώ έχει παιχτεί κι επάνω σε διάφορα πραγματικά κτήρια. Ήδη από τις πρώτες εκδόσεις του παιχνιδιού, τόσο η έκδοση μηχανών τύπου στοών (arcade) όσο και οι οικιακές εκδόσεις είχαν μεγάλες εισπρακτικές επιτυχίες, ωστόσο η έκδοση που το έκανε ένα από τα δημοφιλέστερα και κλασικότερα παιχνίδια όλων των εποχών ήταν αυτή του Game Boy, η οποία έγινε το 1989. Στο εκατοστό τεύχος του, το τοποθέτησε το Τέτρις πρώτο στη λίστα με τα Σπουδαιότερα Παιχνίδια όλων των εποχών. Το 2007, σε αντίστοιχη λίστα της IGN, το παιχνίδι κατέληξε στην δεύτερη θέση. Το 2010, ανακοινώθηκε ότι όλη η σειρά Τέτρις είχε πουλήσει 170 εκατομμύρια αντίτυπα, εκ των οποίων τα 70 εκ. ήταν υλικά και τα 100 εκ. ψηφιακά σε κινητές συσκευές, πράγμα που το έκανε το παιχνίδι με τις περισσότερες πωλήσεις μέσω λήψεως όλων των εποχών. Στις 14 Μαρτίου του 2014, η The Tetris Company ανακοίνωσε ότι, για την 30ή επέτειο του παιχνιδιού, το παιχνίδι θα ήταν διαθέσιμο στις κονσόλες PlayStation 4 και Xbox One, με τη συνεργασία της Ubisoft (διανομή) και της SoMa Play (ανάπτυξη)."
http://dbpedia.org/resource/Tetris,"Tetris (rusky Тетрис) je počítačová hra, kterou vyvinul roku 1984 ruský programátor a vývojář Alexej Pažitnov inspirován stolní hrou pentomino, když pracoval na moskevské akademii věd. Jméno vytvořil kombinací řeckého číselného prefixu tetra (hrací prvky jsou složeny ze čtyři segmentů) a slova tenis, což byl jeho oblíbený sport. První hratelnou verzi tetrisu dokončil Pažitnov 6. června 1984 pro sovětský počítač Elektronika 60. Jedná se o jednu z nejúspěšnějších her všech dob. Tetris se díky jednoduchým a obecně srozumitelným pravidlům a softwarové i hardwarové nenáročnosti stal celosvětově nejrozšířenější počítačovou hrou. Základní nebo podobné verze se objevily téměř na každém přístroji, na kterém je možné hrát hry, neboť si vystačí i s malým a jednobarevným displejem. Dokonce byl použit i jako umělecký happening v podobě hry hrané na výškovém domě, kde jako obrazovka sloužila rozsvěcená okna. Odhady prodaných kopií hry se roku 2019 pohybovaly okolo 170 milionů kusů. Tetris tak byl nejprodávanější komerční hrou světa, dokud ho roku 2019 nepřekonal Minecraft."
http://dbpedia.org/resource/Tetris,"Tetriso (ruse Тетрис) estas inventita de en 1985, kiam li laboris en la Akademio de Sciencoj en Moskvo, Rusio. Paĵitnov indikis pentominon kiel la inspiran fonton de la ludo. Ĝia nomo venis el la greka nombra prefikso "tetra-", kiu signifas kvar, ĉar ĉiuj eroj havas kvar segmentojn.La ludon (aŭ ties multaj variantoj) eblas ludi sur ajna ludkonzolo kaj komputila operaciumo, kaj krome sur la aparatoj kiel , poŝtelefono kaj . Tetris plurfoje aperas en la en la tuta historio. Oni kredas, ke Tetris" estis la plej bone vendata ludo inter ĉiuj konataj ludoj, ĉar ĝin eblas ludi sur preskaŭ ajna moderna komputilo kaj ludkonsolo. La ludo (aŭ iu el ĝia multaj variaĵoj) estas disponebla por preskaŭ ĉiu videoludoj kaj komputilaj operaciaj sistemoj, kaj ankaŭ por aparatoj kiel grafikaj kalkuliloj, poŝtelefonoj, iPod-oj, kaj PDA-oj. Tetris iĝis populara kiam Nintendo eldonis Tetris por sia Game Boy Sistemo. Tetris ofte aperas en listo de la pliamuzaj ludoj de ĉiuj tempoj."
http://dbpedia.org/resource/Tetris,"Tetris (in russo: Тетрис?, sincrasi di тетрамино, "tetramino", e теннис, "tennis") è un videogioco di logica e ragionamento inventato da Aleksej Leonidovič Pažitnov nel 1984, mentre lavorava al centro di calcolo dell'Accademia delle Scienze dell'URSS di Mosca. Pažitnov ha affermato che i tetramini sono stati la sua fonte d'ispirazione. Essendo registrato soltanto il marchio "Tetris", il gioco e molte sue varianti sono diventati disponibili praticamente per qualunque dispositivo, console e sistema operativo, fino ad alcune calcolatrici grafiche, telefonini, PDA, iPod, Set-top box e per l'editor di testo GNU Emacs; ne esiste perfino una versione "stand alone" da collegare a un televisore, le cui racchette ricordano i pezzi del Tetris. Ha iniziato ad avere popolarità alla fine degli anni ottanta, e ulteriore diffusione derivò dall'essere venduto in bundle con la prima versione del Game Boy.È stato dichiarato uno dei dieci videogiochi più importanti di sempre da Henry Lowood della Stanford University nel marzo 2007. Nel 2014 il gioco è stato pubblicato anche per le console Xbox One e PlayStation 4 da Ubisoft."
http://dbpedia.org/resource/Tetris,"Tetris (errusieraz: Те́трис, ˈtɛtrʲɪs ahoskatua) errusiar programatzaileak sortutako puzzle bideo-joko bat da. 1984ko ekainaren 6an lehenbizikoz merkaturatu zen. Pentamino jokoan oinarrituta dago. Sobietar Batasunak beste herrialdeetara arrakasta handiz esportatutako lehenbiziko bideo-jokoa izan zen. Mendebaldean berehala , Commodore 64 eta IBM PC ordenagailuetarako bertsioak merkaturatu ziren. 1980ko hamarkadan etxeko ordenagailuetarako eta bideokontsoletarako bideo-joko gisa saldu zen; bertsiorik arrakastatsuena 1989an Game Boy kontsolarako egokitzapena izan zen. Gaur egun bertsio ugari daude, mugikorretarakoak barne."
http://dbpedia.org/resource/Tetris,"تَتريس (بالإنجليزية: Tetris)‏؛ و(بالروسية: Тетрис)، هي لعبة فيديو على شكل أحجية تم تصميمها من قبل أليكسي باجيتنوف في يونيو 1984، وذلك أثناء عمله في الأكاديمية الروسية للعلوم في موسكو. تم أخذ اسم اللعبة من الإغريقية «تيترا» وتعني (رباعي) وذلك لأن جميع الأحجار تحوي أربع قطع، و«تينس» حيث كانت كرة المضرب هي لعبة باجيتنوف المفضلة. توجد اللعبة تقريباً على كل أجهزة الألعاب وأنظمة تشغيل الحواسيب، بالإضافة إلى العديد من أجهزة الهاتف المحمول، وأجهزة الوسائط المتعددة المختلفة."
http://dbpedia.org/resource/Tetris,"Tetris (russisch Тетрис) ist ein puzzleartiges Computerspiel des russischen Programmierers Alexei Paschitnow, der die erste spielbare Version am 6. Juni 1984 auf einem Elektronika-60-Rechner fertigstellte. Tetris gilt heute als Computerspiel-Klassiker, dessen Ableger sich bis heute insgesamt über 425 Millionen Mal verkauft haben, vielfach ausgezeichnet wurden und für mehr als 65 Computerplattformen erschienen."
http://dbpedia.org/resource/Tetris,"Tetris – komputerowa gra logiczna stworzona przez Aleksieja Pażytnowa i jego współpracowników, Dimitrija Pawłowskiego i Wadima Geriasimowa. Pojawiła się na rynku po raz pierwszy 6 czerwca 1984 roku w Związku Radzieckim. Oryginalna wersja powstała podczas pracy zespołu Pażytnowa w Akademii Nauk ZSRR w Moskwie na komputerze . Jest to jedna z najbardziej znanych gier komputerowych, posiadająca dużą liczbę różnorodnych wariacji i wariantów. Do powstania gry zainspirowała Pażytnowa układanka Pentomino. We wrześniu 2014 roku firmy Threshold Entertainment oraz Tetris Company ogłosiły plany nakręcenia filmu na podstawie Tetrisa."
http://dbpedia.org/resource/Tetris,"Tetris est un jeu vidéo de puzzle conçu par Alekseï Pajitnov à partir de juin 1984 sur Elektronika 60. Lors de la création du concept, Pajitnov est aidé de Dmitri Pavlovski et Vadim Guerassimov pour le développement. Le jeu est édité par plusieurs sociétés au cours du temps, à la suite d'une guerre pour l'appropriation des droits à la fin des années 1980. Le déroulement précis du développement et des premières commercialisations est encore débattu dans les années 2010. Après une exploitation importante par Nintendo, les droits appartiennent depuis 1996 à la société The Tetris Company. Tetris met le joueur au défi de réaliser des lignes complètes en déplaçant des pièces de formes différentes, les tétrominos, qui défilent depuis le haut jusqu'au bas de l'écran. Les lignes complétées disparaissent tout en rapportant des points et le joueur peut de nouveau remplir les cases libérées. Le jeu n'a pas de fin : le joueur perd la partie lorsqu'un tétromino reste bloqué en haut. Il doit donc résister le plus longtemps à la chute continue des tétrominos, afin de réaliser le meilleur score. Dans le cas d'une partie à plusieurs, le but est de résister plus longtemps que son adversaire, sachant qu'il est possible de s'envoyer des malus en réalisant des combinaisons de lignes. Selon le journaliste Bill Kunkel, « Tetris répond parfaitement à la définition du meilleur en matière de jeu : une minute pour l'apprendre, une vie entière pour le maîtriser ». Bâti sur des règles simples et exigeant intelligence et adresse, il est considéré comme un des grands classiques de l'histoire du jeu vidéo aux côtés de Pong, Space Invaders ou encore Pac-Man. Le jeu est adapté sur la plupart des supports de jeu, aussi bien sur ordinateurs que sur consoles de jeux et téléphones mobiles. Certaines versions apportent des variantes comme un affichage 3D, un système de réserve ou encore du jeu multijoueur. En 2010, Tetris compte plus de 170 millions d'exemplaires vendus dans le monde depuis 1984. Disponible sur plus de 65 plates-formes, sa version la plus mémorable est sur Game Boy, avec 30 260 000 unités écoulées. Dans le même temps, en avril 2014, il est annoncé que la franchise a atteint plus de 425 millions de téléchargements (en comptant les téléchargements non payants) sur téléphone mobile depuis 2005. Tetris est ancré dans la culture populaire et sa notoriété dépasse celle de la sphère vidéoludique, avec des imitations du jeu sur des bâtiments, de nombreuses reprises du thème original ou encore des costumes de tétriminos. Le jeu fait également l'objet de différents travaux de recherches : plusieurs chercheurs ont analysé sa complexité théorique, alors que d'autres ont montré les effets sur le cerveau après une session de jeu, notamment l'effet Tetris."
http://dbpedia.org/resource/Tetris,"Macintosh:"
http://dbpedia.org/resource/Tetris,"NES :"
http://dbpedia.org/resource/Tetris,"C64:"
http://dbpedia.org/resource/Tetris,"Arcade:"
http://dbpedia.org/resource/Tetris,"Sinclair User"
http://dbpedia.org/resource/Tetris,"collapsed"
http://dbpedia.org/resource/Tetris,"77.0"
http://dbpedia.org/resource/Tetris,"94.0"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Game"
http://dbpedia.org/resource/Tetris,"http://en.wikipedia.org/wiki/Tetris?oldid=1124452955&ns=0"
http://dbpedia.org/resource/Tetris,"94293"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/List_of_Tetris_variants"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Alexey_Pajitnov"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Puzzle_video_game"
http://dbpedia.org/resource/Tetris,"http://dbpedia.org/resource/Tile-matching_video_game"
